AÑO,DECADA,AÑO_NM,MINUTOS,HORAS,DURACION_NM,GENERO,GENERO_NUM,GENERO_NM,DIRECCION,DIRECCION_NUM,PROTAGONISTA,PROTAGONISTA_NUM,JUAN_PALOMO,PAIS,PAIS_NUM,PAIS_NM,VOTOS,POPULARIDAD,POPULARIDAD_NM,NOTA
2013,110,6.417575757575758,108,1,6.486925287356322,Drama,7,6.638080216313655,David Trueba,487,Javier Cámara,993,0,España,25,6.403389830508475,24973,1,6.494793536804309,6.5
1995,90,6.725925925925925,95,1,6.486925287356322,Comedia,6,6.479304635761589,Allison Anders,88,Antonio Banderas,164,0,Estados Unidos,26,6.506012378426171,43586,2,6.897883597883598,6.6
2010,110,6.513669064748202,97,1,6.486925287356322,Drama,7,6.638080216313655,Richard Ayoade,1762,Craig Roberts,440,0,Reino Unido,60,6.503030303030303,11217,1,6.494793536804309,6.9
2002,100,6.618110236220472,94,1,6.486925287356322,Comedia,6,6.479304635761589,Carlos Sorin,303,Javier Lombardo,995,0,Argentina,5,6.716842105263158,8264,1,6.494793536804309,7.3
2016,110,6.420958083832336,130,2,6.708482438701127,Thriller,14,6.4992,Peter Berg,1670,Mark Wahlberg,1465,0,Estados Unidos,26,6.506012378426171,6746,1,6.494793536804309,6.3
2006,100,6.53855421686747,95,1,6.486925287356322,Drama,7,6.638080216313655,Michael Winterbottom,1469,Riz Ahmed,1847,0,Reino Unido,60,6.503030303030303,4682,1,6.494793536804309,6.9
2020,120,6.343877551020409,117,1,6.486925287356322,Comedia,6,6.479304635761589,Sydney Sibilia,2021,Elio Germano,587,0,Italia,41,6.670769230769231,3074,1,6.494793536804309,6.0
2014,110,6.441530054644809,113,1,6.486925287356322,Ciencia ficción,4,6.490526315789474,Wes Ball,2161,Dylan O'Brien,559,0,Estados Unidos,26,6.506012378426171,33947,1,6.494793536804309,5.9
2008,100,6.485135135135135,135,2,6.708482438701127,Drama,7,6.638080216313655,Julian Jarrold,1139,Michael Gambon,1553,0,Reino Unido,60,6.503030303030303,2966,1,6.494793536804309,6.1
1987,80,6.59,120,2,6.708482438701127,Drama,7,6.638080216313655,Oliver Stone,1595,Michael Douglas,1550,0,Estados Unidos,26,6.506012378426171,28416,1,6.494793536804309,6.8
2003,100,6.609259259259259,103,1,6.486925287356322,Drama,7,6.638080216313655,Kim Ki-duk,1195,Oh Yeong-su,1683,0,Corea del Sur,19,6.7043478260869565,20497,1,6.494793536804309,7.6
2014,110,6.441530054644809,99,1,6.486925287356322,Drama,7,6.638080216313655,Sebastián Schindel,1927,Joaquín Furriel,1064,0,Argentina,5,6.716842105263158,2414,1,6.494793536804309,6.9
2010,110,6.513669064748202,116,1,6.486925287356322,Drama,7,6.638080216313655,Marius Holst,1364,Benjamin Helstad,236,0,Noruega,51,6.458333333333333,4740,1,6.494793536804309,6.7
2010,110,6.513669064748202,129,2,6.708482438701127,Drama,7,6.638080216313655,Mike Leigh,1500,Jim Broadbent,1054,0,Reino Unido,60,6.503030303030303,6803,1,6.494793536804309,6.8
2006,100,6.53855421686747,104,1,6.486925287356322,Thriller,14,6.4992,Paul McGuigan,1646,Josh Hartnett,1133,0,Estados Unidos,26,6.506012378426171,58838,2,6.897883597883598,7.3
1995,90,6.725925925925925,165,2,6.708482438701127,Comedia,6,6.479304635761589,Emir Kusturica,585,Miki Manojlovic,1588,0,Yugoslavia,79,7.6,18260,1,6.494793536804309,7.8
1981,80,6.720754716981132,96,1,6.486925287356322,Comedia,6,6.479304635761589,Billy Wilder,240,Jack Lemmon,926,0,Estados Unidos,26,6.506012378426171,3720,1,6.494793536804309,6.6
2009,100,6.470779220779221,103,1,6.486925287356322,Drama,7,6.638080216313655,Miguel Albaladejo,1481,Inka Friedrich,895,0,Alemania,1,6.597499999999999,1686,1,6.494793536804309,6.2
2018,110,6.404117647058824,127,2,6.708482438701127,Drama,7,6.638080216313655,Ralph Fiennes,1740,Oleg Ivenko,1686,0,Reino Unido,60,6.503030303030303,1345,1,6.494793536804309,6.0
2014,110,6.441530054644809,112,1,6.486925287356322,Drama,7,6.638080216313655,Ramin Bahrani,1741,Andrew Garfield,120,0,Estados Unidos,26,6.506012378426171,1019,1,6.494793536804309,6.5
2009,100,6.470779220779221,93,1,6.486925287356322,Drama,7,6.638080216313655,Derrick Borte,508,Demi Moore,514,0,Estados Unidos,26,6.506012378426171,2800,1,6.494793536804309,5.8
1992,90,6.7942857142857145,140,2,6.708482438701127,Drama,7,6.638080216313655,Danny DeVito,440,Jack Nicholson,930,0,Estados Unidos,26,6.506012378426171,2109,1,6.494793536804309,6.1
2005,100,6.506578947368421,100,1,6.486925287356322,Drama,7,6.638080216313655,Alex Bowen,62,Erto Pantoja,641,0,Chile,16,6.54375,1415,1,6.494793536804309,6.7
2008,100,6.485135135135135,95,1,6.486925287356322,Drama,7,6.638080216313655,José Luis Cuerda,1109,Maribel Verdú,1444,0,España,25,6.403389830508475,19777,1,6.494793536804309,6.2
1990,90,6.667796610169491,115,1,6.486925287356322,Drama,7,6.638080216313655,Brian Gilbert,267,Sally Field,1913,0,Estados Unidos,26,6.506012378426171,4331,1,6.494793536804309,5.8
2019,110,6.450292397660819,94,1,6.486925287356322,Thriller,14,6.4992,Carlo Mirabella-Davis,294,Haley Bennett,813,0,Estados Unidos,26,6.506012378426171,4364,1,6.494793536804309,6.2
2010,110,6.513669064748202,139,2,6.708482438701127,Drama,7,6.638080216313655,Lee Chang-Dong,1241,Yun Jeong-hie,2258,0,Corea del Sur,19,6.7043478260869565,3009,1,6.494793536804309,7.2
1993,90,6.778947368421053,107,1,6.486925287356322,Drama,7,6.638080216313655,Steven Zaillian,2006,Max Pomeranc,1512,0,Estados Unidos,26,6.506012378426171,8304,1,6.494793536804309,6.8
1976,70,6.802380952380952,135,2,6.708482438701127,Bélico,3,6.7035294117647055,John Sturges,1044,Michael Caine,1548,0,Reino Unido,60,6.503030303030303,2746,1,6.494793536804309,6.6
2001,100,6.604464285714286,107,1,6.486925287356322,Intriga,10,6.5185,David Mamet,473,Gene Hackman,740,0,Estados Unidos,26,6.506012378426171,6277,1,6.494793536804309,6.1
1978,70,6.7,116,1,6.486925287356322,Drama,7,6.638080216313655,Eloy de la Iglesia,576,José Sacristán,1146,0,España,25,6.403389830508475,2162,1,6.494793536804309,6.2
1982,80,6.766666666666667,97,1,6.486925287356322,Acción,0,6.38955223880597,Ted Kotcheff,2046,Sylvester Stallone,2057,0,Estados Unidos,26,6.506012378426171,73043,2,6.897883597883598,6.6
2021,120,6.423846153846154,121,2,6.708482438701127,Drama,7,6.638080216313655,Maggie Gyllenhaal,1319,Olivia Colman,1690,0,Estados Unidos,26,6.506012378426171,4966,1,6.494793536804309,6.4
1987,80,6.59,93,1,6.486925287356322,Comedia,6,6.479304635761589,Joel Coen,996,Nicolas Cage,1657,0,Estados Unidos,26,6.506012378426171,19684,1,6.494793536804309,6.6
1991,90,6.6890625,128,2,6.708482438701127,Drama,7,6.638080216313655,Barry Levinson,196,Warren Beatty,2219,0,Estados Unidos,26,6.506012378426171,3692,1,6.494793536804309,6.1
2010,110,6.513669064748202,96,1,6.486925287356322,Drama,7,6.638080216313655,Juana Macías,1129,Carme Elías,332,0,España,25,6.403389830508475,1680,1,6.494793536804309,6.0
2001,100,6.604464285714286,132,2,6.708482438701127,Drama,7,6.638080216313655,Jessie Nelson,964,Sean Penn,1959,0,Estados Unidos,26,6.506012378426171,38006,1,6.494793536804309,7.4
2017,110,6.397093023255814,95,1,6.486925287356322,Animación,1,6.707727272727273,Dorota Kobiela,537,Douglas Booth,549,0,Polonia,58,6.8,9208,1,6.494793536804309,7.4
1990,90,6.667796610169491,107,1,6.486925287356322,Intriga,10,6.5185,John Schlesinger,1041,Michael Keaton,1556,0,Estados Unidos,26,6.506012378426171,6519,1,6.494793536804309,6.0
2021,120,6.423846153846154,94,1,6.486925287356322,Thriller,14,6.4992,Lauren Hadaway,1236,Isabelle Fuhrman,911,0,Estados Unidos,26,6.506012378426171,1461,1,6.494793536804309,6.0
2001,100,6.604464285714286,118,1,6.486925287356322,Terror,13,6.301785714285715,Albert Hughes,44,Johnny Depp,1107,0,Estados Unidos,26,6.506012378426171,26866,1,6.494793536804309,6.3
1996,90,6.635365853658537,122,2,6.708482438701127,Drama,7,6.638080216313655,Pilar Miró,1724,Carmelo Gómez,333,0,España,25,6.403389830508475,1446,1,6.494793536804309,5.8
2015,110,6.403048780487804,123,2,6.708482438701127,Drama,7,6.638080216313655,Peter Landesman,1685,Will Smith,2226,0,Estados Unidos,26,6.506012378426171,10585,1,6.494793536804309,6.2
2007,100,6.491463414634146,110,1,6.486925287356322,Animación,1,6.707727272727273,Brad Bird,255, ,0,0,Estados Unidos,26,6.506012378426171,99611,3,7.1856,7.3
1999,90,6.656880733944955,139,2,6.708482438701127,Drama,7,6.638080216313655,Anthony Minghella,146,Matt Damon,1497,0,Estados Unidos,26,6.506012378426171,31126,1,6.494793536804309,6.8
1978,70,6.7,123,2,6.708482438701127,Intriga,10,6.5185,Franklin J. Schaffner,660,Gregory Peck,785,0,Estados Unidos,26,6.506012378426171,7041,1,6.494793536804309,6.8
1984,80,6.583636363636364,117,1,6.486925287356322,Drama,7,6.638080216313655,Eloy de la Iglesia,576,José Luis Manzano,1145,0,España,25,6.403389830508475,5269,1,6.494793536804309,6.4
2017,110,6.397093023255814,93,1,6.486925287356322,Drama,7,6.638080216313655,Xavier Legrand,2178,Denis Ménochet,519,0,Francia,29,6.605418719211823,5846,1,6.494793536804309,7.3
2007,100,6.491463414634146,107,1,6.486925287356322,Drama,7,6.638080216313655,Félix Viscarret,673,Alberto San Juan,54,0,España,25,6.403389830508475,6726,1,6.494793536804309,6.3
2009,100,6.470779220779221,116,1,6.486925287356322,Drama,7,6.638080216313655,Hirokazu Koreeda,803,Bae Doona,204,0,Japón,42,6.77808988764045,4295,1,6.494793536804309,6.3
2006,100,6.53855421686747,120,2,6.708482438701127,Drama,7,6.638080216313655,Alain Resnais,35,Lambert Wilson,1284,0,Francia,29,6.605418719211823,1023,1,6.494793536804309,6.2
1976,70,6.802380952380952,126,2,6.708482438701127,Terror,13,6.301785714285715,Roman Polanski,1845,Roman Polanski,1880,1,Francia,29,6.605418719211823,13825,1,6.494793536804309,7.5
1979,70,6.892857142857143,109,1,6.486925287356322,Terror,13,6.301785714285715,John Badham,1001,Frank Langella,702,0,Reino Unido,60,6.503030303030303,1990,1,6.494793536804309,6.2
2017,110,6.397093023255814,95,1,6.486925287356322,Drama,7,6.638080216313655,Eliza Hittman,574,Harris Dickinson,825,0,Estados Unidos,26,6.506012378426171,1681,1,6.494793536804309,6.0
1975,70,6.8694444444444445,96,1,6.486925287356322,Drama,7,6.638080216313655,François Truffaut,664,Isabelle Adjani,909,0,Francia,29,6.605418719211823,1693,1,6.494793536804309,6.9
2014,110,6.441530054644809,134,2,6.708482438701127,Drama,7,6.638080216313655,Clint Eastwood,382,John Lloyd Young,1096,0,Estados Unidos,26,6.506012378426171,6102,1,6.494793536804309,6.0
1974,70,6.917073170731708,104,1,6.486925287356322,Thriller,14,6.4992,Joseph Sargent,1094,Walter Matthau,2217,0,Estados Unidos,26,6.506012378426171,4975,1,6.494793536804309,7.0
2019,110,6.450292397660819,116,1,6.486925287356322,Drama,7,6.638080216313655,Jan Komasa,900,Bartosz Bielenia,216,0,Polonia,58,6.8,5708,1,6.494793536804309,7.2
1980,80,6.839393939393939,104,1,6.486925287356322,Romance,12,6.470815450643777,Jeannot Szwarc,943,Christopher Reeve,404,0,Estados Unidos,26,6.506012378426171,1791,1,6.494793536804309,6.4
2002,100,6.618110236220472,134,2,6.708482438701127,Drama,7,6.638080216313655,Spike Lee,1977,Edward Norton,576,0,Estados Unidos,26,6.506012378426171,35022,1,6.494793536804309,7.5
2013,110,6.417575757575758,130,2,6.708482438701127,Drama,7,6.638080216313655,Alejandro Jodorowsky,54,Brontis Jodorowsky,294,0,Chile,16,6.54375,1354,1,6.494793536804309,6.3
2016,110,6.420958083832336,93,1,6.486925287356322,Comedia,6,6.479304635761589,Taika Waititi,2027,Sam Neill,1918,0,Nueva Zelanda,52,6.789473684210527,5612,1,6.494793536804309,6.7
2016,110,6.420958083832336,108,1,6.486925287356322,Thriller,14,6.4992,Ben Young,208,Emma Booth,619,0,Australia,6,6.428846153846154,1582,1,6.494793536804309,6.3
2006,100,6.53855421686747,102,1,6.486925287356322,Drama,7,6.638080216313655,Daniel Burman,426,Daniel Hendler,478,0,Argentina,5,6.716842105263158,2868,1,6.494793536804309,6.4
1998,90,6.607142857142857,116,1,6.486925287356322,Acción,0,6.38955223880597,John Frankenheimer,1014,Robert De Niro,1852,0,Estados Unidos,26,6.506012378426171,23782,1,6.494793536804309,6.7
2005,100,6.506578947368421,139,2,6.708482438701127,Drama,7,6.638080216313655,Lars von Trier,1230,Bryce Dallas Howard,309,0,Dinamarca,21,6.777777777777778,10063,1,6.494793536804309,7.3
1992,90,6.7942857142857145,123,2,6.708482438701127,Comedia,6,6.479304635761589,Robert Altman,1798,Tim Robbins,2117,0,Estados Unidos,26,6.506012378426171,6761,1,6.494793536804309,7.0
1995,90,6.725925925925925,96,1,6.486925287356322,Comedia,6,6.479304635761589,Tomás Gutiérrez Alea,2105,Jorge Perugorría,1123,0,Cuba,20,6.9,5797,1,6.494793536804309,6.4
2012,110,6.419580419580419,104,1,6.486925287356322,Drama,7,6.638080216313655,Kim Ki-duk,1195,Lee Jung-jin,1304,0,Corea del Sur,19,6.7043478260869565,1563,1,6.494793536804309,6.6
2008,100,6.485135135135135,123,2,6.708482438701127,Thriller,14,6.4992,Na Hong-jin,1529,Kim Yoon-seok,1248,0,Corea del Sur,19,6.7043478260869565,8049,1,6.494793536804309,7.4
2018,110,6.404117647058824,97,1,6.486925287356322,Drama,7,6.638080216313655,Marcelo Martinessi,1341,Ana Brun,103,0,Paraguay,55,6.6,1384,1,6.494793536804309,6.4
2022,120,6.454545454545454,126,2,6.708482438701127,Drama,7,6.638080216313655,Marc Forster,1335,Tom Hanks,2132,0,Estados Unidos,26,6.506012378426171,4094,1,6.494793536804309,6.5
2002,100,6.618110236220472,107,1,6.486925287356322,Drama,7,6.638080216313655,Michael Hoffman,1452,Kevin Kline,1231,0,Estados Unidos,26,6.506012378426171,4401,1,6.494793536804309,6.2
2020,120,6.343877551020409,116,1,6.486925287356322,Drama,7,6.638080216313655,Thomas Vinterberg,2071,Mads Mikkelsen,1402,0,Dinamarca,21,6.777777777777778,21177,1,6.494793536804309,7.1
2019,110,6.450292397660819,107,1,6.486925287356322,Drama,7,6.638080216313655,Alice Winocour,84,Eva Green,648,0,Francia,29,6.605418719211823,1863,1,6.494793536804309,6.2
2017,110,6.397093023255814,115,1,6.486925287356322,Drama,7,6.638080216313655,Sean Baker,1916,Brooklynn Prince,296,0,Estados Unidos,26,6.506012378426171,16860,1,6.494793536804309,7.1
2016,110,6.420958083832336,110,1,6.486925287356322,Drama,7,6.638080216313655,Roschdy Zem,1851,Omar Sy,1697,0,Francia,29,6.605418719211823,2081,1,6.494793536804309,6.3
2019,110,6.450292397660819,98,1,6.486925287356322,Drama,7,6.638080216313655,Maryam Touzani,1394,Lubna Azabal,1368,0,Marruecos,47,7.0,1485,1,6.494793536804309,6.9
2018,110,6.404117647058824,101,1,6.486925287356322,Drama,7,6.638080216313655,Benedikt Erlingsson,211,Halldóra Geirharðsdóttir,816,0,Islandia,39,6.425,3485,1,6.494793536804309,6.8
1976,70,6.802380952380952,125,2,6.708482438701127,Intriga,10,6.5185,John Schlesinger,1041,Dustin Hoffman,556,0,Estados Unidos,26,6.506012378426171,10610,1,6.494793536804309,7.1
2002,100,6.618110236220472,99,1,6.486925287356322,Acción,0,6.38955223880597,Zhang Yimou,2205,Jet Li,1050,0,China,17,6.806976744186046,34987,1,6.494793536804309,7.3
1979,70,6.892857142857143,128,2,6.708482438701127,Drama,7,6.638080216313655,Juan Antonio Bardem,1115,Manuel Ángel Egea,1417,0,España,25,6.403389830508475,1460,1,6.494793536804309,6.3
2015,110,6.403048780487804,93,1,6.486925287356322,Drama,7,6.638080216313655,Daniel Guzmán,429,Miguel Herrán,1581,0,España,25,6.403389830508475,13604,1,6.494793536804309,6.4
1998,90,6.607142857142857,94,1,6.486925287356322,Intriga,10,6.5185,Mike Hodges,1499,Clive Owen,424,0,Reino Unido,60,6.503030303030303,1548,1,6.494793536804309,6.2
2022,120,6.454545454545454,159,2,6.708482438701127,Comedia,6,6.479304635761589,Alejandro González Iñárritu,52,Daniel Giménez Cacho,476,0,México,49,6.652631578947369,1514,1,6.494793536804309,6.1
2020,120,6.343877551020409,118,1,6.486925287356322,Drama,7,6.638080216313655,Sara Colangelo,1897,Michael Keaton,1556,0,Estados Unidos,26,6.506012378426171,1056,1,6.494793536804309,6.1
1982,80,6.766666666666667,93,1,6.486925287356322,Fantástico,8,6.429508196721312,Jim Henson,972, ,0,0,Estados Unidos,26,6.506012378426171,15873,1,6.494793536804309,7.0
2006,100,6.53855421686747,108,1,6.486925287356322,Animación,1,6.707727272727273,George Miller,708, ,0,0,Australia,6,6.428846153846154,21816,1,6.494793536804309,6.0
2003,100,6.609259259259259,106,1,6.486925287356322,Drama,7,6.638080216313655,Isabel Coixet,840,Sarah Polley,1941,0,España,25,6.403389830508475,58685,2,6.897883597883598,7.6
2018,110,6.404117647058824,108,1,6.486925287356322,Animación,1,6.707727272727273,Shin'ichirô Ushijima,1952, ,0,0,Japón,42,6.77808988764045,2493,1,6.494793536804309,6.9
1976,70,6.802380952380952,96,1,6.486925287356322,Acción,0,6.38955223880597,James Fargo,876,Clint Eastwood,423,0,Estados Unidos,26,6.506012378426171,7242,1,6.494793536804309,6.2
2011,110,6.457432432432433,110,1,6.486925287356322,Drama,7,6.638080216313655,Lynne Ramsay,1312,Tilda Swinton,2114,0,Reino Unido,60,6.503030303030303,18334,1,6.494793536804309,7.1
2007,100,6.491463414634146,112,1,6.486925287356322,Intriga,10,6.5185,Gregory Hoblit,746,Anthony Hopkins,154,0,Estados Unidos,26,6.506012378426171,20115,1,6.494793536804309,6.4
2002,100,6.618110236220472,103,1,6.486925287356322,Drama,7,6.638080216313655,Jim Sheridan,977,Samantha Morton,1924,0,Irlanda,37,6.75945945945946,6400,1,6.494793536804309,7.1
1998,90,6.607142857142857,118,1,6.486925287356322,Drama,7,6.638080216313655,Hirokazu Koreeda,803,Arata Iura,173,0,Japón,42,6.77808988764045,1623,1,6.494793536804309,7.2
1998,90,6.607142857142857,120,2,6.708482438701127,Thriller,14,6.4992,Gregory Hoblit,746,Denzel Washington,524,0,Estados Unidos,26,6.506012378426171,19706,1,6.494793536804309,6.5
2001,100,6.604464285714286,120,2,6.708482438701127,Drama,7,6.638080216313655,Iain Softley,824,Kevin Spacey,1232,0,Estados Unidos,26,6.506012378426171,36195,1,6.494793536804309,6.9
1998,90,6.607142857142857,98,1,6.486925287356322,Thriller,14,6.4992,Brian De Palma,264,Nicolas Cage,1657,0,Estados Unidos,26,6.506012378426171,19770,1,6.494793536804309,6.0
2002,100,6.618110236220472,104,1,6.486925287356322,Drama,7,6.638080216313655,Paul Schrader,1649,Greg Kinnear,782,0,Estados Unidos,26,6.506012378426171,1191,1,6.494793536804309,5.9
1985,80,6.724,101,1,6.486925287356322,Drama,7,6.638080216313655,Norman Jewison,1585,Jane Fonda,974,0,Estados Unidos,26,6.506012378426171,2016,1,6.494793536804309,6.1
1988,80,6.66,125,2,6.708482438701127,Acción,0,6.38955223880597,Martin Brest,1382,Robert De Niro,1852,0,Estados Unidos,26,6.506012378426171,7095,1,6.494793536804309,6.6
1992,90,6.7942857142857145,123,2,6.708482438701127,Drama,7,6.638080216313655,Robert Redford,1816,Craig Sheffer,441,0,Estados Unidos,26,6.506012378426171,9058,1,6.494793536804309,6.6
1974,70,6.917073170731708,110,1,6.486925287356322,Drama,7,6.638080216313655,Werner Herzog,2159,Bruno S.,305,0,Alemania del Oeste (RFA),2,7.228571428571429,3312,1,6.494793536804309,7.3
1996,90,6.635365853658537,126,2,6.708482438701127,Drama,7,6.638080216313655,Peter Greenaway,1677,Vivian Wu,2210,0,Reino Unido,60,6.503030303030303,2091,1,6.494793536804309,6.9
2014,110,6.441530054644809,91,1,6.486925287356322,Terror,13,6.301785714285715,Juanfer Andrés,1130,Macarena Gómez,1396,0,España,25,6.403389830508475,13088,1,6.494793536804309,6.1
2009,100,6.470779220779221,105,1,6.486925287356322,Comedia,6,6.479304635761589,Jean-Pierre Jeunet,939,Dany Boon,486,0,Francia,29,6.605418719211823,6899,1,6.494793536804309,6.5
1987,80,6.59,128,2,6.708482438701127,Drama,7,6.638080216313655,Wim Wenders,2167,Robert De Niro,1852,0,Estados Unidos,26,6.506012378426171,15177,1,6.494793536804309,7.3
2013,110,6.417575757575758,112,1,6.486925287356322,Drama,7,6.638080216313655,Calin Peter Netzer,287,Luminita Gheorghiu,1387,0,Rumanía,62,6.714285714285714,1993,1,6.494793536804309,6.6
1988,80,6.66,97,1,6.486925287356322,Intriga,10,6.5185,Annabel Jankel,139,Dennis Quaid,522,0,Estados Unidos,26,6.506012378426171,1430,1,6.494793536804309,5.8
1988,80,6.66,101,1,6.486925287356322,Comedia,6,6.479304635761589,Richard Donner,1767,Bill Murray,251,0,Estados Unidos,26,6.506012378426171,12204,1,6.494793536804309,5.9
2014,110,6.441530054644809,120,2,6.708482438701127,Comedia,6,6.479304635761589,Matthew Warchus,1418,Ben Schnetzer,229,0,Reino Unido,60,6.503030303030303,14874,1,6.494793536804309,7.3
