NOTA,NOTA_AÑO,NOTA_DURACION (min),NOTA_GENERO,NOTA_DIRECCION,NOTA_PROTAGONISTA,NOTA_PAIS,NOTA_VOTOS,AÑO_RANKING,DURACION_RANKING,GENERO_RANKING,DIRECCION_RANKING,PROTAGONISTA_RANKING,PAIS_RANKING,VOTOS_RANKING
5.9,6.42,6.31,6.51,5.9,6.54,6.6,5.9,1,0,6,0,2,3,0
6.9,6.7,6.53,6.47,6.9,6.73,6.52,6.95,5,1,6,4,3,3,4
6.1,6.67,6.43,6.47,6.24,6.6,6.48,6.1,5,1,6,1,3,3,1
6.8,6.41,6.54,6.63,6.43,6.56,6.48,6.8,1,1,8,2,2,3,3
5.9,6.5,6.41,6.36,5.93,5.9,6.31,6.0,2,1,5,0,0,2,0
6.2,6.58,6.53,6.47,6.58,6.2,6.49,6.2,3,1,6,3,1,3,1
6.0,6.45,6.47,6.46,6.25,6.62,6.49,6.0,1,1,6,1,3,3,0
5.8,6.42,6.69,6.4,6.4,6.45,6.48,5.8,1,2,5,2,2,3,0
6.2,6.4,6.58,6.63,6.3,6.2,6.48,6.43,0,2,8,2,1,3,2
7.6,6.46,6.47,6.47,6.75,6.85,6.6,7.6,1,1,6,4,4,3,6
7.0,6.45,7.3,6.47,6.62,6.6,6.48,7.0,1,6,6,3,3,3,4
6.1,6.42,6.48,6.28,6.1,6.1,6.48,6.1,1,1,3,1,1,3,1
6.6,6.57,6.43,6.63,6.6,6.77,6.48,6.6,3,1,8,3,3,3,2
5.9,6.42,6.6,6.47,5.9,6.4,6.7,5.9,1,2,6,0,2,4,0
6.5,6.45,6.66,6.63,6.36,6.8,6.48,6.5,1,2,8,2,3,3,2
7.1,6.61,6.41,6.63,7.04,6.93,6.76,7.1,4,1,8,5,4,4,4
5.8,6.61,6.63,6.63,5.8,6.62,6.48,5.8,4,2,8,0,3,3,0
7.4,6.44,6.63,6.47,6.87,6.57,6.7,7.4,1,2,6,4,2,4,5
6.1,6.49,6.41,6.63,6.4,6.53,6.48,6.35,2,1,8,2,2,3,2
6.5,6.56,6.55,6.47,6.3,6.5,6.48,6.5,3,2,6,2,2,3,2
6.9,6.45,6.43,6.63,7.08,6.9,6.49,6.9,1,1,8,5,4,3,4
5.9,6.34,6.51,6.28,5.9,5.9,6.48,5.9,0,1,3,0,0,3,0
5.8,6.46,6.43,6.47,6.1,6.23,6.6,5.8,1,1,6,1,1,3,0
6.0,6.5,6.47,6.28,6.0,6.0,6.49,6.0,2,1,3,0,0,3,0
6.3,6.4,6.41,6.63,6.27,6.3,6.48,6.3,0,1,8,2,1,3,1
6.2,6.45,6.47,6.47,6.05,6.2,6.48,6.2,1,1,6,1,1,3,1
6.8,6.4,6.41,6.47,6.8,6.66,6.48,6.8,0,1,6,4,3,3,3
6.8,6.65,6.58,6.63,6.65,6.3,6.48,6.8,4,2,8,3,1,3,3
5.9,6.44,6.51,6.63,5.9,5.9,6.49,5.9,1,1,8,0,0,3,0
6.1,6.42,6.56,6.47,6.1,6.2,6.48,6.1,1,2,6,1,1,3,1
6.2,6.44,6.6,6.36,6.29,6.53,6.48,6.2,1,2,5,2,2,3,1
5.8,6.4,6.6,6.47,6.29,6.55,6.48,5.8,0,2,6,2,2,3,0
6.0,6.58,6.43,6.28,6.0,6.0,6.56,6.0,3,1,3,0,0,3,0
6.3,6.42,6.48,6.69,6.33,6.7,6.7,6.3,1,1,9,2,3,4,1
7.0,6.53,6.58,6.4,7.0,7.0,6.98,7.0,2,2,5,5,4,5,4
6.2,6.42,6.4,6.63,6.2,6.2,6.48,6.2,1,1,8,1,1,3,1
6.7,6.45,6.43,6.63,6.7,6.7,6.48,6.7,1,1,8,3,3,3,3
7.2,6.49,6.47,6.63,6.55,6.28,6.48,7.2,2,1,8,3,1,3,5
5.8,6.42,6.43,6.47,5.8,5.8,6.48,5.95,1,1,6,0,0,3,0
7.1,6.4,6.47,6.63,6.9,7.1,6.48,7.1,0,1,8,4,5,3,4
7.2,6.61,6.63,6.51,6.77,6.46,6.48,7.2,4,2,6,4,2,3,5
7.2,6.45,6.58,6.47,6.75,6.54,6.49,7.2,1,2,6,4,2,3,5
5.9,6.58,6.48,6.63,5.9,5.9,6.48,6.17,3,1,8,0,0,3,1
6.5,6.45,6.43,6.63,6.75,6.43,6.42,6.4,1,1,8,4,2,2,2
6.0,6.42,6.66,6.63,6.89,6.92,6.56,6.0,1,2,8,4,4,3,0
7.0,6.49,6.63,6.63,6.6,6.55,6.48,6.38,2,2,8,3,2,3,2
6.1,6.53,6.69,6.46,6.3,6.58,6.48,6.1,2,2,6,2,3,3,1
5.9,6.44,6.43,6.47,5.85,5.9,6.48,5.9,1,1,6,0,0,3,0
5.8,6.53,6.41,6.47,6.04,5.8,6.49,6.15,2,1,6,1,0,3,1
6.0,6.53,6.69,6.47,6.03,6.32,6.48,6.0,2,2,6,1,2,3,0
6.0,6.53,6.61,6.4,6.91,6.9,6.7,6.0,2,2,5,4,4,4,0
5.8,6.42,6.41,6.63,5.8,6.5,6.48,5.8,1,1,8,0,2,3,0
6.4,6.42,6.41,6.47,6.3,6.32,6.48,6.4,1,1,6,2,2,3,2
7.2,6.44,6.56,6.47,6.63,6.45,6.49,7.2,1,2,6,3,2,3,5
6.7,6.42,6.54,6.4,6.6,6.7,6.46,6.7,1,1,5,3,3,3,3
5.9,6.45,6.58,6.47,6.43,6.16,6.48,5.9,1,2,6,2,1,3,0
6.5,6.56,6.51,6.36,6.58,6.28,6.48,6.5,3,1,5,3,1,3,2
6.3,6.5,6.41,6.47,6.3,6.45,6.48,6.3,2,1,6,2,2,3,1
6.9,6.62,6.43,6.36,6.59,6.8,6.56,6.9,4,1,5,3,3,3,4
6.4,6.45,6.69,6.46,6.27,6.6,6.43,6.4,1,2,6,2,3,2,2
5.9,6.4,6.51,6.63,6.04,5.93,6.49,6.3,0,1,8,1,0,3,1
6.0,6.49,6.5,6.63,5.9,6.58,6.48,6.0,2,1,8,0,3,3,0
5.9,6.42,6.6,6.4,5.9,5.9,6.48,6.1,1,2,5,0,0,3,1
6.1,6.45,6.58,6.4,6.43,6.33,6.65,6.1,1,2,5,2,2,4,1
6.8,6.42,6.51,6.47,6.2,6.8,6.98,6.8,1,1,6,1,3,5,3
6.2,6.57,6.84,6.63,6.83,6.51,6.48,6.2,3,3,8,4,2,3,1
6.3,6.42,6.7,6.63,6.81,6.51,6.48,6.3,1,2,8,4,2,3,1
6.7,6.42,6.64,6.63,6.55,7.1,6.49,6.5,1,2,8,3,5,3,2
6.4,6.45,6.47,6.63,6.4,6.08,6.48,6.33,1,1,8,2,1,3,1
6.0,6.4,6.55,6.63,6.6,6.2,6.48,6.05,0,2,8,3,1,3,0
6.2,6.45,6.4,6.63,6.15,6.3,6.6,6.2,1,1,8,1,1,3,1
6.1,6.66,6.31,6.46,6.25,6.1,6.65,6.25,4,0,6,1,1,4,1
5.9,6.34,6.47,6.63,6.15,6.4,6.49,6.0,0,1,8,1,2,3,0
6.3,6.4,6.65,6.36,6.3,6.3,6.67,6.6,0,2,5,2,1,4,2
5.8,6.34,6.55,6.28,5.85,6.0,6.48,5.8,0,2,3,0,0,3,0
6.5,6.44,6.31,6.47,6.5,6.5,6.48,6.35,1,0,6,3,2,3,2
5.8,6.34,6.61,6.68,6.14,5.8,6.48,5.97,0,2,9,1,0,3,0
5.9,6.61,6.55,6.47,6.51,6.47,6.48,5.9,4,2,6,3,2,3,0
6.9,6.62,6.56,6.63,6.9,6.9,6.49,6.37,4,2,8,4,4,3,2
6.3,6.4,6.53,6.63,6.6,6.3,6.66,6.7,0,1,8,3,1,4,3
5.9,6.4,6.55,6.63,6.48,6.08,6.49,6.35,0,2,8,2,1,3,2
6.4,6.53,6.43,6.63,6.48,6.3,6.49,6.4,2,1,8,2,1,3,2
7.4,6.45,6.43,6.63,7.4,7.4,6.76,6.7,1,1,8,6,6,4,3
7.2,6.44,6.63,6.63,6.82,6.49,6.48,7.2,1,2,8,4,2,3,5
6.3,6.45,6.58,6.63,6.3,6.47,6.48,6.3,1,2,8,2,2,3,1
6.9,6.4,6.51,6.63,6.8,6.9,6.48,6.9,0,1,8,4,4,3,4
6.7,6.58,6.31,6.28,6.3,6.7,6.78,6.7,3,0,3,2,3,4,3
6.4,6.58,6.53,6.28,6.32,6.53,6.48,6.4,3,1,3,2,2,3,2
7.0,6.87,6.47,6.57,7.0,7.2,6.49,7.0,8,1,7,5,5,3,4
6.1,6.42,6.5,6.28,6.37,6.15,6.48,6.1,1,1,3,2,1,3,1
6.2,6.42,6.5,6.28,6.2,6.2,6.99,6.36,1,1,3,1,1,5,2
5.9,6.58,6.47,6.47,5.85,6.3,6.48,6.53,3,1,6,0,1,3,2
6.4,6.44,6.4,6.58,6.4,6.87,6.78,6.4,1,1,7,2,4,4,2
6.4,6.57,6.6,6.51,6.22,6.85,6.48,6.35,3,2,6,1,4,3,2
6.1,6.44,6.42,6.63,6.1,6.1,6.48,6.1,1,1,8,1,1,3,1
6.9,6.49,6.6,6.63,6.77,6.21,6.48,6.9,2,2,8,4,1,3,4
5.9,6.45,6.61,6.63,5.9,5.9,6.49,5.9,1,2,8,0,0,3,0
6.4,6.4,6.81,6.47,6.63,6.4,6.8,6.4,0,3,6,3,2,4,2
6.2,6.4,6.51,6.42,6.2,6.62,6.4,6.5,0,1,5,1,3,2,2
7.2,6.6,6.66,6.47,7.2,7.2,6.78,6.82,4,2,6,6,5,4,3
6.5,6.49,6.6,6.47,6.85,6.53,6.48,6.5,2,2,6,4,2,3,2
6.4,6.44,6.64,6.47,6.4,6.4,6.68,6.4,1,2,6,2,2,4,2
6.6,6.44,6.66,6.63,6.6,6.6,6.35,6.35,1,2,8,3,3,2,2
5.9,6.62,6.42,6.51,6.07,6.5,6.48,6.55,4,1,6,1,2,3,2
5.9,6.45,6.6,6.47,5.9,5.9,6.52,6.15,1,2,6,0,0,3,1
5.8,6.45,6.31,6.42,5.8,5.8,6.48,5.8,1,0,5,0,0,3,0
7.2,6.49,6.41,6.63,6.72,6.5,6.48,7.2,2,1,8,4,2,3,5
5.8,6.44,6.55,6.47,6.8,6.35,6.48,6.2,1,2,6,4,2,3,1
6.0,6.49,6.63,6.36,6.15,6.37,6.81,6.4,2,2,5,1,2,4,2
6.0,6.34,6.41,6.63,6.34,6.53,6.48,6.0,0,1,8,2,2,3,0
5.8,6.46,6.55,6.28,5.85,5.8,6.48,5.8,1,2,3,0,0,3,0
6.7,6.49,6.76,6.47,6.87,6.4,6.7,7.05,2,3,6,4,2,4,4
6.5,6.4,6.56,6.63,6.74,6.5,6.46,6.5,0,2,8,4,2,3,2
7.2,6.65,6.6,6.63,6.62,7.2,6.48,7.2,4,2,8,3,5,3,5
6.2,6.45,6.69,6.28,7.03,6.9,6.7,6.2,1,2,3,5,4,4,1
6.1,6.56,6.47,6.63,6.25,6.35,6.48,6.1,3,1,8,1,2,3,1
7.2,6.53,6.47,6.63,7.1,7.2,6.49,7.2,2,1,8,5,5,3,5
6.5,6.4,6.66,6.4,6.8,6.45,6.48,6.5,0,2,5,4,2,3,2
6.4,6.6,6.6,6.28,6.35,6.35,6.56,6.4,4,2,3,2,2,3,2
6.0,6.5,6.4,6.47,6.62,6.0,6.48,6.0,2,1,6,3,0,3,0
6.2,6.45,6.43,6.69,6.55,6.7,6.48,6.2,1,1,9,3,3,3,1
7.1,6.87,6.6,6.28,6.83,6.88,6.48,7.1,8,2,3,4,4,3,4
6.0,6.5,6.61,6.4,6.69,6.0,6.49,6.0,2,2,5,3,0,3,0
6.5,6.62,6.62,6.63,6.31,6.54,6.48,6.5,4,2,8,2,2,3,2
7.6,6.7,6.41,6.47,7.27,7.04,6.72,7.6,5,1,6,6,4,4,6
6.1,6.75,6.43,6.63,6.22,6.4,6.4,6.13,6,1,8,1,2,2,1
7.2,6.5,6.55,6.47,7.07,6.42,6.72,7.2,2,2,6,5,2,4,5
6.6,6.5,6.74,6.47,6.37,6.65,6.99,6.27,2,3,6,2,3,5,1
5.8,6.57,6.56,6.63,5.8,5.85,6.4,5.8,3,2,8,0,0,2,0
7.0,6.62,6.54,6.68,6.73,6.62,6.48,7.0,4,1,9,4,3,3,4
7.0,6.62,6.6,6.63,6.72,6.62,6.4,7.0,4,2,8,4,3,2,4
7.0,6.4,6.51,6.63,6.65,7.0,6.49,6.7,0,1,8,3,4,3,3
6.0,6.6,6.58,6.63,6.96,6.0,6.48,6.0,4,2,8,5,0,3,0
6.0,6.45,6.47,6.58,6.0,6.55,6.76,6.0,1,1,7,0,2,4,0
6.5,6.6,6.65,6.47,6.5,6.5,6.8,6.25,4,2,6,3,2,4,1
6.2,6.4,6.47,6.47,6.4,6.2,6.4,6.2,0,1,6,2,1,2,1
6.0,6.42,6.41,6.63,6.62,6.61,6.48,6.0,1,1,8,3,3,3,0
7.3,6.69,6.55,6.68,6.84,7.3,6.49,7.3,5,2,9,4,5,3,5
7.4,6.75,6.66,6.47,6.87,6.64,6.49,7.4,6,2,6,4,3,3,5
6.3,6.65,6.41,6.63,6.31,6.34,6.48,6.3,4,1,8,2,2,3,1
6.6,6.42,6.64,6.63,6.55,6.6,6.98,6.6,1,2,8,3,3,5,2
7.0,6.65,6.61,6.36,6.89,6.8,6.99,7.0,4,2,5,4,3,5,4
6.6,6.44,6.43,6.63,6.6,6.6,6.6,6.7,1,1,8,3,3,3,3
7.0,6.53,6.43,6.63,6.83,6.4,6.7,7.0,2,1,8,4,2,4,4
5.9,6.44,6.51,6.42,5.9,5.9,6.48,6.44,1,1,5,0,0,3,2
6.1,6.75,6.6,6.57,6.1,6.1,6.48,6.1,6,2,7,1,1,3,1
6.0,6.49,6.43,6.47,6.0,6.0,6.48,5.95,2,1,6,0,0,3,0
5.9,6.6,6.81,6.63,6.42,5.85,6.4,5.9,4,3,8,2,0,2,0
6.0,6.44,6.47,6.63,6.5,6.0,6.48,6.05,1,1,8,3,0,3,0
6.3,6.65,6.42,6.69,6.35,6.7,6.48,6.3,4,1,9,2,3,3,1
5.8,6.42,6.41,6.47,6.05,5.8,6.6,5.8,1,1,6,1,0,3,0
6.9,6.65,6.58,6.63,7.0,6.55,6.48,6.9,4,2,8,5,2,3,4
6.9,6.62,6.47,6.63,6.73,6.38,6.49,6.2,4,1,8,4,2,3,1
6.3,6.7,6.42,6.69,6.3,6.7,6.48,6.3,5,1,9,2,3,3,1
5.9,6.49,6.43,6.47,6.22,5.9,6.4,5.9,2,1,6,1,0,2,0
7.3,6.65,6.47,6.57,7.3,7.3,6.49,6.9,4,1,7,6,5,3,4
6.2,6.42,6.42,6.63,6.2,6.32,6.4,6.2,1,1,8,1,2,2,1
6.5,6.45,6.74,6.47,6.4,6.5,6.48,6.5,1,3,6,2,2,3,2
6.2,6.4,6.65,6.63,6.62,6.39,6.48,6.65,0,2,8,3,2,3,3
6.3,6.45,6.48,6.47,6.3,6.35,6.46,6.35,1,1,6,2,2,3,2
6.4,6.75,6.51,6.47,6.3,6.62,6.48,6.4,6,1,6,2,3,3,2
5.8,6.69,6.31,6.47,6.58,6.0,6.48,5.9,5,0,6,3,0,3,0
6.1,6.61,6.47,6.47,6.1,6.1,6.4,6.1,4,1,6,1,1,2,1
7.0,6.5,6.41,6.63,7.0,6.95,6.48,7.0,2,1,8,5,4,3,4
6.4,6.56,6.41,6.47,6.95,6.15,6.48,6.4,3,1,6,5,1,3,2
6.2,6.49,6.48,6.63,6.65,6.4,6.4,6.35,2,1,8,3,2,2,2
7.1,6.58,6.6,6.63,6.84,6.7,6.49,6.77,3,2,8,4,3,3,3
6.3,6.69,6.55,6.47,6.62,6.34,6.48,6.3,5,2,6,3,2,3,1
7.1,6.61,6.53,6.63,6.52,6.53,6.4,7.1,4,1,8,3,2,2,4
6.7,6.99,6.43,6.63,6.27,7.38,6.6,6.44,9,1,8,2,6,3,2
6.9,6.62,6.48,6.47,6.95,7.33,6.48,6.9,4,1,6,5,5,3,4
6.0,6.45,6.47,6.63,6.0,6.85,6.48,6.0,1,1,8,0,4,3,0
6.5,6.4,6.66,6.47,7.1,6.32,6.4,6.5,0,2,6,5,2,2,2
7.2,6.8,6.69,6.51,6.62,6.66,6.48,7.2,7,2,6,3,3,3,5
5.9,6.53,6.6,6.63,6.17,6.66,6.48,6.2,2,2,8,1,3,3,1
7.3,6.5,6.56,6.63,6.62,6.75,6.66,6.9,2,2,8,3,3,4,4
7.7,6.87,6.48,6.63,7.14,7.7,7.23,7.7,8,1,8,5,7,7,7
6.2,6.42,6.56,6.47,6.74,6.2,6.48,6.2,1,2,6,4,1,3,1
5.9,6.42,6.43,6.63,5.9,6.05,6.4,5.9,1,1,8,0,0,2,0
7.0,6.45,6.58,6.46,6.6,6.56,6.48,7.0,1,2,6,3,2,3,4
7.1,6.44,6.61,6.63,6.63,7.1,6.78,7.1,1,2,8,3,5,4,4
6.6,6.44,6.55,6.47,6.91,6.4,6.78,6.6,1,2,6,4,2,4,2
6.0,6.4,6.47,6.63,6.0,6.0,6.86,6.2,0,1,8,0,0,5,1
6.5,6.42,6.53,6.63,6.69,6.65,6.52,6.7,1,1,8,3,3,3,3
7.4,6.65,6.64,6.63,6.85,7.27,6.48,7.4,4,2,8,4,5,3,5
6.4,6.75,6.66,6.58,6.15,6.38,6.48,6.4,6,2,7,1,2,3,2
6.5,6.87,6.43,6.57,6.35,6.5,6.49,6.5,8,1,7,2,2,3,2
6.4,6.42,6.57,6.47,6.4,6.4,6.6,6.4,1,2,6,2,2,3,2
6.1,6.44,6.43,6.63,6.49,6.37,6.49,6.45,1,1,8,3,2,3,2
6.7,6.4,6.47,6.63,6.7,6.73,6.48,6.53,0,1,8,3,3,3,2
7.1,6.72,6.61,6.47,6.81,6.71,6.48,7.1,5,2,6,4,3,3,4
7.1,6.45,6.64,6.36,6.43,6.54,6.48,7.1,1,2,5,2,2,3,4
7.1,6.57,6.42,6.47,7.1,6.3,6.48,7.1,3,1,6,5,1,3,4
6.1,6.6,6.43,6.63,6.3,6.1,6.6,6.1,4,1,8,2,1,3,1
8.1,6.75,6.6,6.63,7.06,6.85,6.48,8.1,6,2,8,5,4,3,8
5.8,6.58,6.43,6.47,5.8,5.9,6.4,6.45,3,1,6,0,0,2,2
7.1,6.65,6.42,6.63,6.92,7.1,6.68,6.85,4,1,8,4,5,4,3
7.9,6.49,6.55,6.69,7.95,6.7,6.48,7.9,2,2,9,9,3,3,7
7.1,6.45,6.47,6.69,7.1,6.7,6.48,7.1,1,1,9,5,3,3,4
5.9,6.65,6.48,6.63,6.6,6.55,6.49,6.07,4,1,8,3,2,3,1
6.4,6.49,6.61,6.63,6.3,6.45,6.6,6.63,2,2,8,2,2,3,3
7.1,6.65,6.81,6.47,6.38,6.46,6.48,6.45,4,3,6,2,2,3,2
6.1,6.59,6.4,6.36,6.34,6.43,6.48,6.28,3,1,5,2,2,3,1
6.0,6.44,6.56,6.51,6.0,6.46,6.48,6.2,1,2,6,0,2,3,1
7.4,6.57,6.61,6.47,6.29,6.55,6.48,7.4,3,2,6,2,2,3,5
7.1,6.5,6.55,6.47,7.1,7.1,6.48,7.1,2,2,6,5,5,3,4
6.1,6.58,6.4,6.36,6.07,6.3,6.6,6.1,3,1,5,1,1,3,1
5.8,6.44,6.43,6.47,6.12,6.7,6.48,6.1,1,1,6,1,3,3,1
6.3,6.57,6.53,6.46,6.42,6.46,6.48,6.3,3,1,6,2,2,3,1
6.3,6.75,6.47,6.51,6.45,6.3,6.4,6.35,6,1,6,2,1,2,2
6.4,6.44,6.47,6.46,6.82,6.4,6.49,6.4,1,1,6,4,2,3,2
6.5,6.65,6.79,6.63,6.43,6.58,6.48,6.3,4,3,8,2,3,3,1
7.2,6.45,6.81,6.63,6.51,6.34,6.49,7.2,1,3,8,3,2,3,5
6.5,6.62,6.43,6.63,6.25,6.5,6.48,6.55,4,1,8,1,2,3,2
6.8,6.42,6.58,6.28,6.33,6.8,6.7,6.8,1,2,3,2,3,4,3
6.1,6.42,6.51,6.51,6.1,6.1,6.4,6.35,1,1,6,1,1,2,2
7.6,6.4,6.57,6.47,6.88,7.04,6.49,7.6,0,2,6,4,4,3,6
7.4,6.75,6.43,6.63,7.32,6.41,6.6,7.4,6,1,8,6,2,3,5
7.2,6.61,6.4,6.47,7.32,7.2,6.6,7.2,4,1,6,6,5,3,5
7.7,6.61,6.5,6.63,7.32,7.45,6.6,7.7,4,1,8,6,6,3,7
7.2,6.61,6.47,6.63,7.2,7.2,6.73,7.2,4,1,8,6,5,4,5
5.9,6.61,6.48,6.47,5.9,5.9,6.48,6.3,4,1,6,0,0,3,1
5.9,6.6,6.48,6.47,5.9,6.2,6.66,5.85,4,1,6,0,1,4,0
6.1,6.45,6.41,6.4,6.53,6.23,6.43,6.1,1,1,5,3,1,2,1
6.4,6.44,6.41,6.63,6.9,6.4,6.86,6.3,1,1,8,4,2,5,1
7.1,6.75,6.61,6.63,6.85,7.1,6.8,6.55,6,2,8,4,5,4,2
6.4,6.42,6.61,6.63,6.53,6.2,6.66,6.2,1,2,8,3,1,4,1
6.2,6.4,6.63,6.47,6.4,6.52,6.6,6.2,0,2,6,2,2,3,1
6.0,6.61,6.47,6.68,6.55,6.45,6.48,6.0,4,1,9,3,2,3,0
6.4,6.45,6.5,6.51,6.4,6.4,6.43,6.4,1,1,6,2,2,2,2
6.3,6.5,6.51,6.47,6.52,6.7,6.49,6.35,2,1,6,3,3,3,2
5.9,6.53,6.62,6.47,6.38,6.42,6.49,5.9,2,2,6,2,2,3,0
6.1,6.45,6.51,6.47,6.1,6.1,6.48,6.33,1,1,6,1,1,3,1
7.5,6.49,6.56,6.36,7.45,7.45,6.95,7.5,2,2,5,7,6,5,6
7.4,6.49,6.56,6.36,7.45,7.45,6.95,7.4,2,2,5,7,6,5,5
6.7,6.6,6.58,6.63,6.44,6.7,6.31,6.75,4,2,8,2,3,2,3
6.5,6.6,6.87,6.46,6.78,6.39,6.48,6.5,4,3,6,4,2,3,2
7.0,6.4,6.41,6.63,6.5,6.51,6.4,7.0,0,1,8,3,2,2,4
6.6,6.5,6.55,6.63,6.53,6.72,6.48,6.6,2,2,8,3,3,3,2
7.0,6.4,6.6,6.63,6.45,6.58,6.48,7.0,0,2,8,2,3,3,4
7.1,6.67,6.47,6.63,6.93,7.1,6.48,6.9,5,1,8,4,5,3,4
5.9,6.5,6.5,6.47,6.51,6.38,6.48,6.25,2,1,6,3,2,3,1
6.5,6.5,6.51,6.63,6.28,6.5,6.35,6.5,2,1,8,2,2,2,2
6.0,6.4,6.55,6.47,6.0,6.38,6.4,6.4,0,2,6,0,2,2,2
6.2,6.4,6.47,6.63,6.53,6.39,6.48,6.2,0,1,8,3,2,3,1
6.3,6.45,6.41,6.63,6.3,6.22,6.48,6.3,1,1,8,2,1,3,1
5.8,6.62,6.61,6.63,6.35,6.62,6.4,5.8,4,2,8,2,3,2,0
6.5,6.53,6.48,6.63,6.2,6.5,6.4,6.5,2,1,8,1,2,2,2
6.3,6.66,6.66,6.63,6.9,6.58,6.48,6.3,4,2,8,4,3,3,1
6.4,6.4,6.51,6.63,6.4,6.39,6.48,6.4,0,1,8,2,2,3,2
6.6,6.61,6.31,6.47,6.29,6.38,6.49,6.6,4,0,6,2,2,3,2
6.9,6.78,6.64,6.51,7.09,6.85,6.48,6.9,6,2,6,5,4,3,4
6.8,6.44,6.4,6.28,7.09,6.85,6.48,6.33,1,1,3,5,4,3,1
6.6,6.44,6.47,6.47,6.28,6.51,6.48,6.6,1,1,6,2,2,3,2
5.9,6.34,6.54,6.36,5.9,6.45,6.48,5.9,0,1,5,0,2,3,0
6.9,6.45,6.96,6.63,6.87,6.52,6.48,6.9,1,4,8,4,2,3,4
6.1,6.61,6.56,6.63,6.3,6.12,6.49,6.27,4,2,8,2,1,3,1
6.0,6.49,6.58,6.4,6.44,6.0,6.31,6.0,2,2,5,2,0,2,0
5.8,6.46,6.4,6.28,5.85,5.8,6.48,5.8,1,1,3,0,0,3,0
6.3,6.42,6.55,6.63,6.59,6.3,6.66,6.3,1,2,8,3,1,4,1
6.7,6.5,6.43,6.63,6.7,6.73,6.48,6.7,2,1,8,3,3,3,3
6.2,6.65,6.56,6.68,6.1,6.54,6.48,6.2,4,2,9,1,2,3,1
6.0,6.45,6.55,6.63,6.27,6.0,6.48,6.0,1,2,8,2,0,3,0
6.4,6.42,6.42,6.42,6.4,6.53,6.48,6.4,1,1,5,2,2,3,2
6.8,6.4,6.53,6.63,6.8,6.5,6.6,6.9,0,1,8,4,2,3,4
6.6,6.46,6.55,6.63,6.42,6.2,6.6,6.6,1,2,8,2,1,3,2
6.0,6.61,6.47,6.47,6.0,6.55,6.48,6.0,4,1,6,0,2,3,0
7.4,6.4,6.65,6.63,6.86,7.4,6.78,7.2,0,2,8,4,6,4,5
7.3,6.66,6.55,6.63,6.66,6.52,6.6,6.53,4,2,8,3,2,3,2
7.1,6.42,6.7,6.63,7.1,6.87,6.78,7.1,1,2,8,5,4,4,4
6.5,6.45,6.6,6.63,6.33,6.67,6.4,6.15,1,2,8,2,3,2,1
6.3,6.45,6.41,6.63,6.3,6.1,6.42,6.1,1,1,8,2,1,2,1
6.3,6.87,6.47,6.36,7.0,6.68,6.48,6.15,8,1,5,5,3,3,1
5.8,6.53,6.58,6.47,6.62,6.59,6.48,5.8,2,2,6,3,3,3,0
7.1,6.8,6.51,6.47,7.1,7.1,6.6,7.1,7,1,6,5,5,3,4
7.0,6.45,6.41,6.47,6.58,6.38,6.48,7.0,1,1,6,3,2,3,4
7.4,6.78,6.47,6.47,7.25,6.62,6.6,7.4,6,1,6,6,3,3,5
6.1,6.49,6.47,6.63,6.52,6.1,6.48,6.4,2,1,8,3,1,3,2
6.4,6.57,6.48,6.47,6.97,6.95,6.6,6.13,3,1,6,5,4,3,1
6.0,6.49,6.41,6.63,6.68,6.51,6.48,6.0,2,1,8,3,2,3,0
6.6,6.46,6.48,6.47,6.45,6.75,6.72,6.6,1,1,6,2,3,4,2
6.6,6.44,6.81,6.63,6.4,6.32,6.6,6.48,1,3,8,2,2,3,2
6.3,6.99,6.53,6.47,6.4,6.66,6.48,6.3,9,1,6,2,3,3,1
6.0,6.42,6.41,6.63,5.97,6.54,6.6,6.7,1,1,8,0,2,3,3
6.2,6.61,6.57,6.63,6.65,6.97,6.48,6.2,4,2,8,3,4,3,1
6.5,6.4,6.48,6.63,6.4,6.38,6.48,6.5,0,1,8,2,2,3,2
5.8,6.4,6.42,6.47,5.8,5.8,6.7,5.87,0,1,6,0,0,4,0
6.8,6.75,6.57,6.63,6.31,6.46,6.48,6.8,6,2,8,2,2,3,3
6.0,6.6,6.4,6.47,5.95,6.0,6.48,6.0,4,1,6,0,0,3,0
6.6,6.4,6.41,6.63,6.89,6.43,6.4,6.6,0,1,8,4,2,2,2
5.8,6.53,6.55,6.47,6.0,6.38,6.6,5.8,2,2,6,0,2,3,0
6.2,6.46,6.47,6.63,6.53,6.2,6.6,6.22,1,1,8,3,1,3,1
6.8,6.58,6.56,6.47,6.95,6.5,6.48,6.8,3,2,6,5,2,3,3
6.7,6.53,6.53,6.63,6.7,6.7,6.4,6.7,2,1,8,3,3,2,3
6.6,6.42,6.55,6.63,6.4,6.6,6.49,6.6,1,2,8,2,3,3,2
6.3,6.62,6.47,6.47,6.38,6.55,6.48,6.45,4,1,6,2,2,3,2
6.1,6.66,6.6,6.51,6.02,6.5,6.43,6.05,4,2,6,0,2,2,0
6.3,6.4,6.43,6.47,6.3,6.3,6.75,6.65,0,1,6,2,1,4,3
5.8,6.45,6.43,6.63,5.8,6.23,6.4,5.8,1,1,8,0,1,2,0
6.3,6.7,6.41,6.47,6.35,6.46,6.4,6.3,5,1,6,2,2,2,1
